contadorasf,idHabitacion,timestampx,statusx,Habitacion
459,1,5/31/2022,Sala disponible.,Sala de examenes 1
460,13,5/31/2022,Sala no disponible.,Estación de revisión 2
461,5,5/31/2022,Sala no disponible.,Sala de imagenes 1
462,13,5/31/2022,Inicia limpieza.,Estación de revisión 2
463,13,5/31/2022,Sala disponible.,Estación de revisión 2
464,5,5/31/2022,Inicia limpieza.,Sala de imagenes 1
465,8,5/31/2022,Sala no disponible.,Sala de procedimientos 3
466,5,5/31/2022,Sala disponible.,Sala de imagenes 1
467,8,5/31/2022,Inicia limpieza.,Sala de procedimientos 3
468,12,5/31/2022,Sala no disponible.,Estación de revisión 1
469,8,5/31/2022,Sala disponible.,Sala de procedimientos 3
470,13,5/31/2022,Sala no disponible.,Estación de revisión 2
471,12,5/31/2022,Inicia limpieza.,Estación de revisión 1
472,12,5/31/2022,Sala disponible.,Estación de revisión 1
473,13,5/31/2022,Inicia limpieza.,Estación de revisión 2
474,13,5/31/2022,Sala disponible.,Estación de revisión 2
475,14,5/31/2022,Sala no disponible.,Estación de revisión 3
476,7,5/31/2022,Sala no disponible.,Sala de procedimientos 2
477,7,5/31/2022,Inicia limpieza.,Sala de procedimientos 2
478,12,5/31/2022,Sala no disponible.,Estación de revisión 1
479,7,5/31/2022,Sala disponible.,Sala de procedimientos 2
480,6,5/31/2022,Sala no disponible.,Sala de procedimientos 1
481,14,5/31/2022,Inicia limpieza.,Estación de revisión 3
482,1,5/31/2022,Sala no disponible.,Sala de examenes 1
483,14,5/31/2022,Sala disponible.,Estación de revisión 3
484,12,5/31/2022,Inicia limpieza.,Estación de revisión 1
485,2,5/31/2022,Sala no disponible.,Sala de examenes 2
486,12,5/31/2022,Sala disponible.,Estación de revisión 1
487,6,5/31/2022,Inicia limpieza.,Sala de procedimientos 1
488,1,5/31/2022,Inicia limpieza.,Sala de examenes 1
489,2,5/31/2022,Inicia limpieza.,Sala de examenes 2
490,1,5/31/2022,Sala disponible.,Sala de examenes 1
491,2,5/31/2022,Sala disponible.,Sala de examenes 2
492,6,5/31/2022,Sala disponible.,Sala de procedimientos 1
493,13,5/31/2022,Sala no disponible.,Estación de revisión 2
494,13,5/31/2022,Inicia limpieza.,Estación de revisión 2
495,12,5/31/2022,Sala no disponible.,Estación de revisión 1
496,13,5/31/2022,Sala disponible.,Estación de revisión 2
497,12,5/31/2022,Inicia limpieza.,Estación de revisión 1
498,12,5/31/2022,Sala disponible.,Estación de revisión 1
499,14,5/31/2022,Sala no disponible.,Estación de revisión 3
500,14,5/31/2022,Inicia limpieza.,Estación de revisión 3
501,14,5/31/2022,Sala disponible.,Estación de revisión 3
502,9,5/31/2022,Sala no disponible.,Sala de procedimientos 4
503,9,5/31/2022,Inicia limpieza.,Sala de procedimientos 4
504,2,5/31/2022,Sala no disponible.,Sala de examenes 2
505,2,5/31/2022,Inicia limpieza.,Sala de examenes 2
506,9,5/31/2022,Sala disponible.,Sala de procedimientos 4
507,1,5/31/2022,Sala no disponible.,Sala de examenes 1
508,1,5/31/2022,Inicia limpieza.,Sala de examenes 1
509,2,5/31/2022,Sala disponible.,Sala de examenes 2
510,1,5/31/2022,Sala disponible.,Sala de examenes 1
511,3,5/31/2022,Sala no disponible.,Sala de examenes 3
512,3,5/31/2022,Inicia limpieza.,Sala de examenes 3
513,3,5/31/2022,Sala disponible.,Sala de examenes 3
514,12,5/31/2022,Sala no disponible.,Estación de revisión 1
515,12,5/31/2022,Inicia limpieza.,Estación de revisión 1
516,12,5/31/2022,Sala disponible.,Estación de revisión 1
517,13,5/31/2022,Sala no disponible.,Estación de revisión 2
518,13,5/31/2022,Inicia limpieza.,Estación de revisión 2
519,13,5/31/2022,Sala disponible.,Estación de revisión 2
520,12,5/31/2022,Sala no disponible.,Estación de revisión 1
521,12,5/31/2022,Inicia limpieza.,Estación de revisión 1
522,12,5/31/2022,Sala disponible.,Estación de revisión 1
523,13,5/31/2022,Sala no disponible.,Estación de revisión 2
524,13,5/31/2022,Inicia limpieza.,Estación de revisión 2
525,13,5/31/2022,Sala disponible.,Estación de revisión 2
526,12,5/31/2022,Sala no disponible.,Estación de revisión 1
527,12,5/31/2022,Inicia limpieza.,Estación de revisión 1
528,12,5/31/2022,Sala disponible.,Estación de revisión 1
529,12,5/31/2022,Sala no disponible.,Estación de revisión 1
530,12,5/31/2022,Inicia limpieza.,Estación de revisión 1
531,12,5/31/2022,Sala disponible.,Estación de revisión 1
532,2,5/31/2022,Sala no disponible.,Sala de examenes 2
533,2,5/31/2022,Inicia limpieza.,Sala de examenes 2
534,2,5/31/2022,Sala disponible.,Sala de examenes 2
535,1,5/31/2022,Sala no disponible.,Sala de examenes 1
536,1,5/31/2022,Inicia limpieza.,Sala de examenes 1
537,1,5/31/2022,Sala disponible.,Sala de examenes 1
538,3,5/31/2022,Sala no disponible.,Sala de examenes 3
539,3,5/31/2022,Inicia limpieza.,Sala de examenes 3
540,3,5/31/2022,Sala disponible.,Sala de examenes 3
541,4,5/31/2022,Sala no disponible.,Sala de examenes 4
542,4,5/31/2022,Inicia limpieza.,Sala de examenes 4
543,4,5/31/2022,Sala disponible.,Sala de examenes 4
544,12,5/31/2022,Sala no disponible.,Estación de revisión 1
545,12,5/31/2022,Inicia limpieza.,Estación de revisión 1
546,12,5/31/2022,Sala disponible.,Estación de revisión 1
547,8,5/31/2022,Sala no disponible.,Sala de procedimientos 3
548,8,5/31/2022,Inicia limpieza.,Sala de procedimientos 3
549,8,5/31/2022,Sala disponible.,Sala de procedimientos 3
550,12,5/31/2022,Sala no disponible.,Estación de revisión 1
551,12,5/31/2022,Inicia limpieza.,Estación de revisión 1
552,12,5/31/2022,Sala disponible.,Estación de revisión 1
553,12,5/31/2022,Sala no disponible.,Estación de revisión 1
554,12,5/31/2022,Inicia limpieza.,Estación de revisión 1
555,12,5/31/2022,Sala disponible.,Estación de revisión 1
556,6,5/31/2022,Sala no disponible.,Sala de procedimientos 1
557,5,5/31/2022,Sala no disponible.,Sala de imagenes 1
558,6,5/31/2022,Inicia limpieza.,Sala de procedimientos 1
559,5,5/31/2022,Inicia limpieza.,Sala de imagenes 1
560,5,5/31/2022,Sala disponible.,Sala de imagenes 1
561,1,5/31/2022,Sala no disponible.,Sala de examenes 1
562,1,5/31/2022,Inicia limpieza.,Sala de examenes 1
563,6,5/31/2022,Sala disponible.,Sala de procedimientos 1
564,1,5/31/2022,Sala disponible.,Sala de examenes 1
565,7,5/31/2022,Sala no disponible.,Sala de procedimientos 2
566,7,5/31/2022,Inicia limpieza.,Sala de procedimientos 2
567,7,5/31/2022,Sala disponible.,Sala de procedimientos 2
568,12,6/1/2022,Sala no disponible.,Estación de revisión 1
569,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
570,12,6/1/2022,Sala disponible.,Estación de revisión 1
571,13,6/1/2022,Sala no disponible.,Estación de revisión 2
572,13,6/1/2022,Inicia limpieza.,Estación de revisión 2
573,13,6/1/2022,Sala disponible.,Estación de revisión 2
574,12,6/1/2022,Sala no disponible.,Estación de revisión 1
575,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
576,12,6/1/2022,Sala disponible.,Estación de revisión 1
577,13,6/1/2022,Sala no disponible.,Estación de revisión 2
578,1,6/1/2022,Sala no disponible.,Sala de examenes 1
579,13,6/1/2022,Inicia limpieza.,Estación de revisión 2
580,1,6/1/2022,Inicia limpieza.,Sala de examenes 1
581,13,6/1/2022,Sala disponible.,Estación de revisión 2
582,12,6/1/2022,Sala no disponible.,Estación de revisión 1
583,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
584,12,6/1/2022,Sala disponible.,Estación de revisión 1
585,1,6/1/2022,Sala disponible.,Sala de examenes 1
586,12,6/1/2022,Sala no disponible.,Estación de revisión 1
587,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
588,12,6/1/2022,Sala disponible.,Estación de revisión 1
589,5,6/1/2022,Sala no disponible.,Sala de imagenes 1
590,6,6/1/2022,Sala no disponible.,Sala de procedimientos 1
591,5,6/1/2022,Inicia limpieza.,Sala de imagenes 1
592,6,6/1/2022,Inicia limpieza.,Sala de procedimientos 1
593,2,6/1/2022,Sala no disponible.,Sala de examenes 2
594,2,6/1/2022,Inicia limpieza.,Sala de examenes 2
595,5,6/1/2022,Sala disponible.,Sala de imagenes 1
596,2,6/1/2022,Sala disponible.,Sala de examenes 2
597,6,6/1/2022,Sala disponible.,Sala de procedimientos 1
598,12,6/1/2022,Sala no disponible.,Estación de revisión 1
599,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
600,12,6/1/2022,Sala disponible.,Estación de revisión 1
601,13,6/1/2022,Sala no disponible.,Estación de revisión 2
602,13,6/1/2022,Inicia limpieza.,Estación de revisión 2
603,13,6/1/2022,Sala disponible.,Estación de revisión 2
604,13,6/1/2022,Sala no disponible.,Estación de revisión 2
605,13,6/1/2022,Inicia limpieza.,Estación de revisión 2
606,12,6/1/2022,Sala no disponible.,Estación de revisión 1
607,13,6/1/2022,Sala disponible.,Estación de revisión 2
608,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
609,12,6/1/2022,Sala disponible.,Estación de revisión 1
610,1,6/1/2022,Sala no disponible.,Sala de examenes 1
611,13,6/1/2022,Sala no disponible.,Estación de revisión 2
612,1,6/1/2022,Inicia limpieza.,Sala de examenes 1
613,2,6/1/2022,Sala no disponible.,Sala de examenes 2
614,8,6/1/2022,Sala no disponible.,Sala de procedimientos 3
615,8,6/1/2022,Inicia limpieza.,Sala de procedimientos 3
616,1,6/1/2022,Sala disponible.,Sala de examenes 1
617,13,6/1/2022,Inicia limpieza.,Estación de revisión 2
618,8,6/1/2022,Sala disponible.,Sala de procedimientos 3
619,13,6/1/2022,Sala disponible.,Estación de revisión 2
620,2,6/1/2022,Inicia limpieza.,Sala de examenes 2
621,2,6/1/2022,Sala disponible.,Sala de examenes 2
622,14,6/1/2022,Sala no disponible.,Estación de revisión 3
623,14,6/1/2022,Inicia limpieza.,Estación de revisión 3
624,14,6/1/2022,Sala disponible.,Estación de revisión 3
625,3,6/1/2022,Sala no disponible.,Sala de examenes 3
626,12,6/1/2022,Sala no disponible.,Estación de revisión 1
627,3,6/1/2022,Inicia limpieza.,Sala de examenes 3
628,3,6/1/2022,Sala disponible.,Sala de examenes 3
629,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
630,9,6/1/2022,Sala no disponible.,Sala de procedimientos 4
631,9,6/1/2022,Inicia limpieza.,Sala de procedimientos 4
632,12,6/1/2022,Sala disponible.,Estación de revisión 1
633,9,6/1/2022,Sala disponible.,Sala de procedimientos 4
634,12,6/1/2022,Sala no disponible.,Estación de revisión 1
635,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
636,12,6/1/2022,Sala disponible.,Estación de revisión 1
637,1,6/1/2022,Sala no disponible.,Sala de examenes 1
638,12,6/1/2022,Sala no disponible.,Estación de revisión 1
639,1,6/1/2022,Inicia limpieza.,Sala de examenes 1
640,1,6/1/2022,Sala disponible.,Sala de examenes 1
641,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
642,12,6/1/2022,Sala disponible.,Estación de revisión 1
643,8,6/1/2022,Sala no disponible.,Sala de procedimientos 3
644,8,6/1/2022,Inicia limpieza.,Sala de procedimientos 3
645,12,6/1/2022,Sala no disponible.,Estación de revisión 1
646,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
647,12,6/1/2022,Sala disponible.,Estación de revisión 1
648,8,6/1/2022,Sala disponible.,Sala de procedimientos 3
649,2,6/1/2022,Sala no disponible.,Sala de examenes 2
650,2,6/1/2022,Inicia limpieza.,Sala de examenes 2
651,2,6/1/2022,Sala disponible.,Sala de examenes 2
652,1,6/1/2022,Sala no disponible.,Sala de examenes 1
653,3,6/1/2022,Sala no disponible.,Sala de examenes 3
654,1,6/1/2022,Inicia limpieza.,Sala de examenes 1
655,1,6/1/2022,Sala disponible.,Sala de examenes 1
656,3,6/1/2022,Inicia limpieza.,Sala de examenes 3
657,5,6/1/2022,Sala no disponible.,Sala de imagenes 1
658,5,6/1/2022,Inicia limpieza.,Sala de imagenes 1
659,4,6/1/2022,Sala no disponible.,Sala de examenes 4
660,7,6/1/2022,Sala no disponible.,Sala de procedimientos 2
661,3,6/1/2022,Sala disponible.,Sala de examenes 3
662,4,6/1/2022,Inicia limpieza.,Sala de examenes 4
663,5,6/1/2022,Sala disponible.,Sala de imagenes 1
664,7,6/1/2022,Inicia limpieza.,Sala de procedimientos 2
665,4,6/1/2022,Sala disponible.,Sala de examenes 4
666,7,6/1/2022,Sala disponible.,Sala de procedimientos 2
667,2,6/1/2022,Sala no disponible.,Sala de examenes 2
668,2,6/1/2022,Inicia limpieza.,Sala de examenes 2
669,2,6/1/2022,Sala disponible.,Sala de examenes 2
670,12,6/1/2022,Sala no disponible.,Estación de revisión 1
671,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
672,12,6/1/2022,Sala disponible.,Estación de revisión 1
673,3,6/1/2022,Sala no disponible.,Sala de examenes 3
674,3,6/1/2022,Inicia limpieza.,Sala de examenes 3
675,1,6/1/2022,Sala no disponible.,Sala de examenes 1
676,3,6/1/2022,Sala disponible.,Sala de examenes 3
677,1,6/1/2022,Inicia limpieza.,Sala de examenes 1
678,12,6/1/2022,Sala no disponible.,Estación de revisión 1
679,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
680,1,6/1/2022,Sala disponible.,Sala de examenes 1
681,12,6/1/2022,Sala disponible.,Estación de revisión 1
682,12,6/1/2022,Sala no disponible.,Estación de revisión 1
683,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
684,6,6/1/2022,Sala no disponible.,Sala de procedimientos 1
685,12,6/1/2022,Sala disponible.,Estación de revisión 1
686,6,6/1/2022,Inicia limpieza.,Sala de procedimientos 1
687,6,6/1/2022,Sala disponible.,Sala de procedimientos 1
688,8,6/1/2022,Sala no disponible.,Sala de procedimientos 3
689,7,6/1/2022,Sala no disponible.,Sala de procedimientos 2
690,8,6/1/2022,Inicia limpieza.,Sala de procedimientos 3
691,7,6/1/2022,Inicia limpieza.,Sala de procedimientos 2
692,8,6/1/2022,Sala disponible.,Sala de procedimientos 3
693,7,6/1/2022,Sala disponible.,Sala de procedimientos 2
694,5,6/1/2022,Sala no disponible.,Sala de imagenes 1
695,5,6/1/2022,Inicia limpieza.,Sala de imagenes 1
696,5,6/1/2022,Sala disponible.,Sala de imagenes 1
697,1,6/1/2022,Sala no disponible.,Sala de examenes 1
698,1,6/1/2022,Inicia limpieza.,Sala de examenes 1
699,1,6/1/2022,Sala disponible.,Sala de examenes 1
700,3,6/1/2022,Sala no disponible.,Sala de examenes 3
701,3,6/1/2022,Inicia limpieza.,Sala de examenes 3
702,12,6/1/2022,Sala no disponible.,Estación de revisión 1
703,3,6/1/2022,Sala disponible.,Sala de examenes 3
704,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
705,2,6/1/2022,Sala no disponible.,Sala de examenes 2
706,12,6/1/2022,Sala disponible.,Estación de revisión 1
707,2,6/1/2022,Inicia limpieza.,Sala de examenes 2
708,4,6/1/2022,Sala no disponible.,Sala de examenes 4
709,4,6/1/2022,Inicia limpieza.,Sala de examenes 4
710,2,6/1/2022,Sala disponible.,Sala de examenes 2
711,4,6/1/2022,Sala disponible.,Sala de examenes 4
712,1,6/1/2022,Sala no disponible.,Sala de examenes 1
713,1,6/1/2022,Inicia limpieza.,Sala de examenes 1
714,6,6/1/2022,Sala no disponible.,Sala de procedimientos 1
715,6,6/1/2022,Inicia limpieza.,Sala de procedimientos 1
716,1,6/1/2022,Sala disponible.,Sala de examenes 1
717,6,6/1/2022,Sala disponible.,Sala de procedimientos 1
718,3,6/1/2022,Sala no disponible.,Sala de examenes 3
719,3,6/1/2022,Inicia limpieza.,Sala de examenes 3
720,3,6/1/2022,Sala disponible.,Sala de examenes 3
721,12,6/1/2022,Sala no disponible.,Estación de revisión 1
722,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
723,12,6/1/2022,Sala disponible.,Estación de revisión 1
724,12,6/1/2022,Sala no disponible.,Estación de revisión 1
725,1,6/1/2022,Sala no disponible.,Sala de examenes 1
726,1,6/1/2022,Inicia limpieza.,Sala de examenes 1
727,13,6/1/2022,Sala no disponible.,Estación de revisión 2
728,14,6/1/2022,Sala no disponible.,Estación de revisión 3
729,13,6/1/2022,Inicia limpieza.,Estación de revisión 2
730,1,6/1/2022,Sala disponible.,Sala de examenes 1
731,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
732,13,6/1/2022,Sala disponible.,Estación de revisión 2
733,12,6/1/2022,Sala disponible.,Estación de revisión 1
734,2,6/1/2022,Sala no disponible.,Sala de examenes 2
735,2,6/1/2022,Inicia limpieza.,Sala de examenes 2
736,2,6/1/2022,Sala disponible.,Sala de examenes 2
737,3,6/1/2022,Sala no disponible.,Sala de examenes 3
738,3,6/1/2022,Inicia limpieza.,Sala de examenes 3
739,3,6/1/2022,Sala disponible.,Sala de examenes 3
740,14,6/1/2022,Inicia limpieza.,Estación de revisión 3
741,12,6/1/2022,Sala no disponible.,Estación de revisión 1
742,14,6/1/2022,Sala disponible.,Estación de revisión 3
743,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
744,4,6/1/2022,Sala no disponible.,Sala de examenes 4
745,12,6/1/2022,Sala disponible.,Estación de revisión 1
746,4,6/1/2022,Inicia limpieza.,Sala de examenes 4
747,4,6/1/2022,Sala disponible.,Sala de examenes 4
748,5,6/1/2022,Sala no disponible.,Sala de imagenes 1
749,13,6/1/2022,Sala no disponible.,Estación de revisión 2
750,1,6/1/2022,Sala no disponible.,Sala de examenes 1
751,13,6/1/2022,Inicia limpieza.,Estación de revisión 2
752,5,6/1/2022,Inicia limpieza.,Sala de imagenes 1
753,13,6/1/2022,Sala disponible.,Estación de revisión 2
754,1,6/1/2022,Inicia limpieza.,Sala de examenes 1
755,5,6/1/2022,Sala disponible.,Sala de imagenes 1
756,1,6/1/2022,Sala disponible.,Sala de examenes 1
757,2,6/1/2022,Sala no disponible.,Sala de examenes 2
758,2,6/1/2022,Inicia limpieza.,Sala de examenes 2
759,12,6/1/2022,Sala no disponible.,Estación de revisión 1
760,2,6/1/2022,Sala disponible.,Sala de examenes 2
761,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
762,3,6/1/2022,Sala no disponible.,Sala de examenes 3
763,12,6/1/2022,Sala disponible.,Estación de revisión 1
764,3,6/1/2022,Inicia limpieza.,Sala de examenes 3
765,3,6/1/2022,Sala disponible.,Sala de examenes 3
766,6,6/1/2022,Sala no disponible.,Sala de procedimientos 1
767,4,6/1/2022,Sala no disponible.,Sala de examenes 4
768,6,6/1/2022,Inicia limpieza.,Sala de procedimientos 1
769,4,6/1/2022,Inicia limpieza.,Sala de examenes 4
770,12,6/1/2022,Sala no disponible.,Estación de revisión 1
771,4,6/1/2022,Sala disponible.,Sala de examenes 4
772,12,6/1/2022,Inicia limpieza.,Estación de revisión 1
773,12,6/1/2022,Sala disponible.,Estación de revisión 1
774,6,6/1/2022,Sala disponible.,Sala de procedimientos 1
775,13,6/1/2022,Sala no disponible.,Estación de revisión 2
776,13,6/1/2022,Inicia limpieza.,Estación de revisión 2
777,13,6/1/2022,Sala disponible.,Estación de revisión 2
778,8,6/1/2022,Sala no disponible.,Sala de procedimientos 3
779,8,6/1/2022,Inicia limpieza.,Sala de procedimientos 3
780,7,6/1/2022,Sala no disponible.,Sala de procedimientos 2
781,7,6/1/2022,Inicia limpieza.,Sala de procedimientos 2
782,2,6/1/2022,Sala no disponible.,Sala de examenes 2
783,2,6/1/2022,Inicia limpieza.,Sala de examenes 2
784,2,6/1/2022,Sala disponible.,Sala de examenes 2
785,8,6/1/2022,Sala disponible.,Sala de procedimientos 3
786,7,6/1/2022,Sala disponible.,Sala de procedimientos 2
787,1,6/1/2022,Sala no disponible.,Sala de examenes 1
788,1,6/1/2022,Inicia limpieza.,Sala de examenes 1
789,1,6/1/2022,Sala disponible.,Sala de examenes 1
790,3,6/1/2022,Sala no disponible.,Sala de examenes 3
791,3,6/1/2022,Inicia limpieza.,Sala de examenes 3
792,4,6/1/2022,Sala no disponible.,Sala de examenes 4
793,3,6/1/2022,Sala disponible.,Sala de examenes 3
794,5,6/1/2022,Sala no disponible.,Sala de imagenes 1
795,4,6/1/2022,Inicia limpieza.,Sala de examenes 4
796,5,6/1/2022,Inicia limpieza.,Sala de imagenes 1
797,5,6/1/2022,Sala disponible.,Sala de imagenes 1
